Hotel_locID,Hotel_geoID_x,Review_id,Review_Date,Date_of_stay,Reviewer_Contributions,Reviewer_helpful_vote,Review_Rating,Trip_type,Review_helpful_votes,Hotel_geoID_y,Hotel_star,Hotel_rating,Location_score,Resaurant_count,Attractions_count,Hotel_styles,Popular_mentions,WordCount,Title,Review,Compound_Score,Unreliable,Stanza_Score
1567653,60763,56702511,Feb 2010,February 2010,29,9,4,Traveled solo,0,60763,1.5,3.5,84.0,58.0,13.0,[],[],187,so much for so little,"This B&B is uptown, a 5-10min walk from the top of Central Park. The premises is immaculate. The breakfast area is compact, but with coffee and pastries to die for (not to mention the complimentary doggie bags of extra pastries to take out on your travels). Given the price of my room (42 euros a night), this exceeded expectations. The decor is ultra modern and every room has a fully equipped kitchenette for those who want to 'self-cater'. The landlord Scott was incredible with a an inclusive 'all-part-of-the-service' attitude. I never quite got the hang of public transport (only there for 4 days), taking wrong subways uptown hence one point drop for location, but if it hadn't been winter the walk would've been more doable more often. If you're put off by the Harlem 'concept' don't be! Everyone I met, even as an obviously lost tourist at 2am in the neighbourhood, were incredibly warm and friendly.",-0.4951,1,2
99443,60763,712437938,Sep 2019,August 2019,22,39,3,,0,60763,3.0,3.0,80.0,34.0,5.0,[],"['subway station', 'nyc']",65,Average accomodation for a fair price,Hotels in NY are very expensive. Park West Hotel is not the exeption. Booked throught Booking and everything went well. Staff were a little rude on the payment options. Apparently they havn't had a great experience with Booking so they asked to pay the nights in advance AND to leave an open voucher for the rest of the stay.,-0.6706,1,0
99443,60763,656848866,Mar 2019,March 2019,15,0,3,Traveled solo,0,60763,3.0,3.0,80.0,34.0,5.0,[],"['subway station', 'nyc']",163,"Small room, big deposit","Room is a lot smaller than the photos made it look. Like whoa.    Bed not comfortable and absolutely no view. But, snacks and refreshments available (thanks to “resort” fee haha).    The thing I’m not happy about is that there is a $150 deposit they collect AFTER you’ve already paid for your stay and which is not listed anywhere on any booking platform for visibility. You don’t get it back for a week. This leaves me feeling annoyed. They are supposed to take credit cards so they can charge you in the event of damage or stolen goods. Not make you pay as if you already did that and then make you wait to get the damn money back.    Anyway for NYC it’s a decent room and good location. Quiet. Room is clean, just s little dark.",-0.8556,1,0
122019,60763,83622488,Oct 2010,September 2010,0,0,3,Traveled solo,0,60763,1.0,3.5,79.0,24.0,3.0,[],[],828,woman-only bathrooms on co-ed floors???,"I stayed here from Sep 26-Oct 1, 5 nights, in a basic 2 bed mixed dorm/room-shared bathroom. Check-in-The front desk staff was somewhat condescending about providing information about my accommodations. I was given room 306, which turned out to be one of the smallest and noisiest rooms. It is almost directly above the front entrance and faces the street. Late or night or early in the morning, I would be disturbed by people talking, very loud arguments, car alarms and garbage trucks. Small room-There is approx. 4 feet separating my bed from the other bed. I’m a light sleeper, so I’m quite sensitive to a lot of noise preventing me from getting to sleep. I could hear people doing a lot of walking (their heels) above me. I thought this was strange if they had a room the same size as mine! The air conditioner in the room worked well. My room had a stack of 5 really small lockers bolted in place. It’s a room for 2 people, why not have 2 medium sized lockers that can hold a laptop computer and more? The little lockers were not adequate for much (passport, wallet, small camera, not my laptop!!). The single beds (smaller than standard single beds) were adequate. I had no issues with theft.    The kitchen is in the basement, so I had to go up and down 4 flights of stairs constantly. The only people that had it worse were the people on the 4th floor. Bathrooms-There are 3 bathrooms on each floor for approx 12 rooms of 2 people each or 24 people, yet 1 bathroom is woman-only. Since woman use the co-ed bathrooms, but men can’t use the woman-only bathroom, this is not appropriate. The women have access to more bathrooms than the men. All 3 bathrooms should be available to everyone. The bathrooms were generally clean, although the showers were better in some bathrooms than others. Despite the people to bathroom ratio, I only had to wait for a bathroom twice (I got up between 9-930am), and the second time, since I was checking out, found a available bathroom on the first floor (with a crappy shower). The kitchen area was lacking in metal cutlery, drinking glasses and coffee mugs. When I arrived there were 3 mugs, midway into my stay, people took them to their rooms and didn’t return them. There were 3 TVs in the basement, 2 with digital cable receivers. They were adequate. Unsecure Wi-Fi internet access was in the lobby & basement. The Wi-Fi access speed was fine, but the security should have been WPA or WPA2. There are 3 computers in the basement for internet access, 20 min for $10US I think. It’s easy to meet fellow travelers in the basement. Check-out was quick & smooth. The hostel is on a hill, 1 block from the B/C subway lines. There is a medium-sized grocery store 3 streets South down Manhattan St. and 1 street East on 100th. Across the street from the hostel and at Manhattan & 100th is a little grocery store where you can get hot food. The area around the hostel seems to be frequented by Hispanic businesses and is safe.  On one night, the bed next to mine was vacant. The next night (following morning, 5am) the staff assigned the vacant bed to a Russian couple. They woke me up at 5 when they brought in their luggage, then to take out stuff to shower, then later a laptop to find other accommodations. The couple screwed up, thinking they would pay the single person fee for 2 people, so they didn’t pay and left at 10am. Why did the staff give the other bed in my room to 2 people, causing me to lose sleep for nothing? This was a bad decision on the staff’s part. I’ve been in third world countries, seen some awful living conditions and stayed at some crappy hotels. I rate this hotel as average for it’s class of hotel and price.  Summary: I would have had a more restful stay here if I was given a less noisy room on one side, facing away from 103rd street. Room lockers were too small for me. I would stay there again.",-0.9019,1,2
122019,60763,23410076,Jan 2009,November 2008,41,42,3,Traveled solo,0,60763,1.0,3.5,79.0,24.0,3.0,[],[],606,"Good, clean hostel in NY","I stayed at the Central Park Hostel after reading other reviews on this site and deciding that it offered the combination of good location, good reviews and cheap prices. The location lived up to expectations. The subway station is literally a minute's walk downhill from the hostel - you can't get more convenient than that! Central Park is also a minute's walk in the same direction and the American Museum of Natural History was a pleasant 20 minute walk away. As for downtown New York, it only took about 15 minutes to get there by subway. There's also loads of places to eat about five minutes walk away on the nearby avenue (sorry, forgotten the name) in the opposite direction to Central Park.    As for the hostel itself, the rooms were clean. Although the sheets weren't cleaned every day of my stay, I wasn't too bothered. I was out and about in NY so much that I wasn't too bothered about the problems with the rooms. One problem was the blinds were broken so they let in quite a lot of street light at night. Also, the lockers in the room are incredibly small - definitely not big enough for a laptop - and they'd benefit from some that you could put backpacks in. As it was, I chose to trust the only other person in my 6-bed dorm and put my laptop under my pillow. It was still there each day. Also, female guests have access to a locked female-only bathroom, which was a good idea. The bathroom next to my room was clean with two showers. There's wireless internet available and three computers in the lounge downstairs with payed internet access for those without laptops.    In terms of the staff, I only ever met one. I can't remember his name but he proved to be very friendly, perhaps overly so. During the night, our fire alarm batteries died and it started beeping. I went downstairs to get more but didn't get much luck. Instead, this guy decided to come into our room to fix it and didn't bother listening to me when I said it just needed new batteries. He left it to beep all night and, after saying he'd get someone to fix it the next day, I came back and found it was still beeping. That's when I went downstairs and, surprise surprise, it was the same guy and asked yet again for some batteries, which I was given and the problem was fixed. Quite annoying at the time. The one thing I would say about this guy is he needs to be sorted out. He let himself into a female-dorm at midnight with two girls (myself included) sleeping in there, sat on my bed and started stroking my face, hands, etc. I told him to get out and he eventually did. This guy shouldn't be working in a hostel - he's a creep.    But, in balance, this hostel was too good to let one moron ruin it. I'd stay here again, although I'd be very wary if I ended up being the only person in a dorm, just in case the perv was about...",-0.7818,1,0
122019,60763,7636324,May 2007,May 2007,2,0,4,Traveled on business,0,60763,1.0,3.5,79.0,24.0,3.0,[],[],190,nice enough place but boring location,"The hotel was clean and I had no problems with noise. There is a large common room downstairs. It seems like a place you could make some young traveler friends to explore town with but I was too busy to spend any time down there. The staff was also friendly. The lockers in the dorm rooms were just large enough for a SLR camera. I stayed in a 6 person dorm. Everyone seemed to be backpackers.  The main problem with the place is the location. There is nothing going on around there. There are places to grab relatively inexpensive food around there (a bagel place/grocery store next store/ or more restaurants 4-5 blocks away) but it is a low key area of new york. and it seems somewhat sketchy at night in the area straight west of the hostel. However, the metro is one block east with the blue and orange lines heading downtown. So, expect to ride the metro everywhere you go unless you are catching a quick cheap bite to eat.",-0.6054,1,2
582832,60763,128599792,Apr 2012,April 2012,0,0,4,Traveled as a couple,0,60763,2.0,3.0,98.0,104.0,26.0,[],[],77,Had a nice stay,"I've stayed in this hotel for 9 nights. I can't make much of a comparison to other hotels in New York, but compared to e.g. London, where hotels in the same price range are no more than dumpsters with a matress, the quality of rooms etc. was nice.  The rooms are sound proof which might be discomfort regarding sleep and other noisy activities (wink wink).",-0.7762,1,0
674463,60763,127566970,Apr 2012,April 2012,103,75,3,Traveled with family,0,60763,,3.0,100.0,408.0,155.0,[],[],120,Adequate,Location was pretty good and the area seemed decent enough; Plenty of dining choices around and only a few blocks from Times Sq.  The private room was tiny and a little chilly but nothing too serious.  My one and only complaint would be that the shower was horrible. Water pressure was shocking and it took ages to warm up. Also I don't think the bathroom window shut properly and hence the bathroom was freezing.  Final verdict: It was the cheapest place I could find in Manhattan with a private bathroom and it wasn't an unpleasant experience.  And don't let the address changes and random meeting places scare you.,-0.883,1,0
93586,60763,746432533,Feb 2020,February 2020,654,372,3,Traveled with family,2,60763,4.0,3.0,100.0,458.0,183.0,['Classic'],[],55,Hidden fees! Be aware,This hotel charges about 28$ per day for some bs stuff. After I paid in full from the booking web. The coffee machine was broken. Otherwise hotel is in good location. Rude staff. Breakfast was nothing special and the room was small. Wine hour served cheap wine.,-0.762,1,0
99758,60763,119429984,Oct 2011,October 2011,57,20,3,Traveled as a couple,0,60763,,3.0,83.0,89.0,9.0,[],[],112,Good location and price but some issues,"Decent sized apartment at a good price for Manhattan, close to Central Park with plenty of good shops and restaurants. On the downside, the apartment was a little tired with an idiosynchratic layout for the two bedrooms. From the larger bedroom, you had to walk through the second bedroom to get to the rest of the apartment. Despite double glazing, the ridiculous method of installing an air conditioner meant that every noise in the street (and it is a very noisy street) echoed in the main bedroom. There is no elevator and a narrow staircase which makes suitcases a real chore.",-0.5423,1,2
260396,60763,25728894,Mar 2009,February 2009,463,171,3,Traveled solo,0,60763,1.5,3.0,100.0,173.0,48.0,[],[],161,Good value,"I stayed in a queen room with bathroom. No complaints. Staff consistently friendly and helpful. Initial impression very poor: the entrance is swathed in scaffolding. One is buzzed into a dingy, smelly vestibule with a narrow, wooden staircase going up one storey. I thought ""Oh no!"" But, upon ascending the stairs I was pleasantly surprised. A building across the road is being torn down but I did not find the noise level a problem. About ten blocks to Lincoln Centre and four blocks to Zabar's. The Inn should drop their price a bit and skip the ""free breakfast"" which consists in coffee or juice and a bagel, served in a decidedly downmarket shop about a block away. Unfortunately, they don't have safety deposit boxes or valuables check. One has to buy in to a wireless initernet service.",-0.7741,1,0
650532,60763,33552712,Jun 2009,June 2009,0,0,4,Traveled with family,0,60763,,3.0,92.0,94.0,14.0,[],[],52,Nice and pleaseant stay for the price we payed,"Nice big room with a double bed. Clean towels everyday and we had our bed done everyday. The people at the front desk not very friendly. Great location one block away from Subway and restaurants, deli, groceries, nearby.  The neighbours in front quite noisy.",-0.6944,1,0
307945,60763,120529643,Nov 2011,November 2011,21,14,3,Traveled as a couple,0,60763,3.0,3.0,100.0,141.0,39.0,[],[],215,Hard to find a bargain in Manhattan,"This is an older property, but served my purpose. Needed this area, and the location at Broadway and 73rd can't be beat. Close to shops, food, and subway. I was with another couple so room became reasonably priced when we split the cost. We were able to get a 1 bedroom rate on a two bedroom apartment. They only have a few of these (with no sitting area) which is better than taking a normal 1 bedroom with pullout couch in living area. The two bedrooms each had TV. Kitchenette was helpful. Couldn't check in till 3 which was annoying, but we could leave our bags. On check out told them we need to leave our bags for about 2 hours, and they wanted $5 each...I complained and they let us just leave them. Not luxury, but would likely stay there again. Note that the name of the ""hotel"" is not listed outside, so when you pull up to the address it can be very confusing. You go in, find the elevator and take it to the 2nd floor room that serves as check-in/office.",-0.7218,1,0
307945,60763,114810286,Jun 2011,June 2011,5,0,3,,0,60763,3.0,3.0,100.0,141.0,39.0,[],[],123,Very basic don't bother,Although cheaper than our other hotels in NYC this place is Spartan only stay here if you really can't afford elsewhere. Room a good size but giant old TV right next to our bed almost in the bed with us and no remote! Broken lamp broken blinds needs some desperate renos and the receptionist didn't even welcome us on arrival and didn't seem to know much about anything! No hairdryer and dryers for clothes cost $10 they also charged us $5 per bag to hold onto our bags the day we checked out which is normally for free! I strongly recommend paying $50-80 more a night coz this place is a hole.,-0.8967,1,0
307945,60763,101050567,Mar 2011,April 2010,100,42,4,Traveled with friends,0,60763,3.0,3.0,100.0,141.0,39.0,[],[],96,ok - good value for money,"I stayed in this hotel with two friends. The double bed was fine, but the sofa bed was horrendous - imagine the worst sofa bed you can with a metal frame, the odd spring a whole heap of creakiness!    Given that the location is quite good it was good value for money. We did not use the kitchen, mostly because the sink smelt quite bad and we were not there long enough.    This hotel suited our trip and we got what we paid for with no nasty surprises.",-0.926,1,2
307945,60763,100585380,Mar 2011,March 2011,127,19,3,,0,60763,3.0,3.0,100.0,141.0,39.0,[],[],102,"If your not a snob, you'll like it.","Overall it's a good place - good value for money. But, it's a little on the dodgy side: the bed was uncomfortable, the turntable in the microwave didn't work, the 2 bar stools were broken and couldn't be sat on, and there was no hot water for most of 1 of the days. But, in saying that, for what we paid, I was willing to put up with that. On the plus side, the room was big, it cable TV, and a kitchenette.",-0.8273,1,0
307945,60763,92599463,Jan 2011,January 2011,11,29,3,,0,60763,3.0,3.0,100.0,141.0,39.0,[],[],161,You get what u paid for!,"Overall nice apartments for the money we paid! This is not a hotel so there is no room service wake up calls and etc. it has a small kitchenette with microwave, stow and the fridge. Some plates, pans and other tableware available. There is a huge very inexpensive grocery store just next block from the apartment building. We saved bunch of money on food cooking at the room instead of dining out. However there is minimum furniture in the room and bed linen is not really clean good enough. So it might scare u a bit at the beginning. But nothing cost that cheap in this area! It is one block away from the subway, three blocks from Central Park and 15 minutes walking distance from Natural History museum! There are also plenty stores around and places to eat. I would stay here again next time.",-0.7804,1,0
307945,60763,60949414,Apr 2010,April 2010,17,22,4,,0,60763,3.0,3.0,100.0,141.0,39.0,[],[],96,It is okay for NYC,"It is not really a studio, as there are many furniture items missing. There is no desk/table so if you want to eat you have to do it on the bed or the floor :( There is nowhere to place washed dishes to dry.  No reading lights, only one chair.  Is is still okay regarding NYC.  We stayed on the 16th floor, which was so hot, I couldn't sleep.  You have to pay $5/item for luggage store...  Ther is no cleaning involved.",-0.8242,1,0
307945,60763,21326924,Oct 2008,October 2008,7,0,4,Traveled with friends,0,60763,3.0,3.0,100.0,141.0,39.0,[],[],73,"Veyr good quality, price and location in center","Hi,    I really recomend this nice LARA GROUP apartment in New York City. It has very good location in city centre - 5 minutes by walk from Central Park, 50m from Subway station.    Our apartment has been very clean and comfortable for 3 person. (see attached pictures)    You have to pay full payment in advance but don´t worry, there wasn´t no problem.    Beata Kujanova",-0.5769,1,2
122016,60763,232057648,Oct 2014,September 2014,8,15,3,Traveled as a couple,0,60763,2.5,3.0,86.0,88.0,10.0,[],[],96,So Much Potential,"We stayed overnight at The Gracie Inn as we needed to be in the area early the next day. Location is terrific. Room was older but that is ok as we have stayed in older establishments before. The biggest complaint is the lack of cleanliness in the rooms. Dust, rug not clean, refrigerator and microwave were dirty. Only a few channels available to watch on the TV. No breakfast was offered. It seems it is hit or miss with this place from reading the other reviews.",-0.9069,1,0
122016,60763,225309724,Aug 2014,September 2013,2,3,5,,0,60763,2.5,3.0,86.0,88.0,10.0,[],[],49,"Gracie Inn is a special experience,very old world chic.","I have stayed at the Gracie inn numerous times and it's always been the same. Perfect!!!!! It is on a tree lined street, quiet neighborhood. Very private ""boutique"" style Inn. Subways less than a block away.",-0.5845,1,1
122016,60763,200413691,Apr 2014,August 2013,106,46,3,,0,60763,2.5,3.0,86.0,88.0,10.0,[],[],60,Budget hotel,"I was on a tight budget and stayed there. It is still pricy but compared to other hotels it was cheaper.  The location is okay.  The problem is the building is so tiny and old, you can't carry your luggage without banging. Also there's noone onsite at night, which is inconvenient.",-0.6486,1,0
23978888,60763,230947413,Sep 2014,September 2014,0,0,3,Traveled on business,0,60763,3.0,3.0,65.0,153.0,3.0,[],[],180,Middle of the road hotel I would not recommend.,"I stayed two nights. The first night I kept getting woken up by a banging noise somewhere in the hotel. The at about 2 am a taxi somehow wound up broken down in the small parking lot and a flat bed came in to pick it up. The car was parked right next to the rooms and the flat bed backed up with the beep, beep, beep and all of the banging and motor grinding noises that a flat bed makes. Did not get allot of sleep. Then the second night the trash truck came to empty the dumpster. It too had to back up right next too the rooms at about 1 am making banging and grinding engine noises. The diesel exhaust of the trash truck was pointing right at my AC unit and filled my room with diesel fumes sending me coughing out into the hallway. It took about 15 for them to dump and crush the garbage into the truck and then they left. Terrible.",-0.9186,1,0
23978888,60763,206381383,May 2014,May 2014,5,6,3,,0,60763,3.0,3.0,65.0,153.0,3.0,[],[],88,Not a bad hotel but not the best either.,Hotel wasnt the worse but attention to detail was not there.. Rooms were not cleaned well.. Dust in high to reach areas and even low areas youd expect to be clean.. Not good. Maid service was decent but laundry bag in the room was misleading since they dont do guest laundry. Nevertheless I had fun since I spent a few days here with my girlfriend.. No major issues but the simple things can be done for the hotel to exceed expectations.,-0.6939,1,0
1540349,60763,145037907,Nov 2012,October 2012,0,2,3,Traveled with friends,0,60763,,2.5,100.0,480.0,224.0,[],[],55,Good Location But bad service and dirty...,"Really good location, 5-10 minutes walk to Time Square. The apartment was dirty and it was not nice to be there, we wanted one apartment so we could make some breakfast there but it was to dirty so we decide to go out and eat everyday. Service was really bad,",-0.89,1,0
267182,60763,403117907,Aug 2016,August 2016,18,45,3,Traveled as a couple,0,60763,2.0,2.5,100.0,483.0,129.0,[],['never felt unsafe'],109,Not too bad,Staff was nice. Room was small. Tv channels not so great. But then again we were out in city a lot. Only two towels to the room. Kept asking for two extra. Staff had no problem getting it for us. No vending machines. Staff sells soda and water in the lobby. Convenience store very close for snacks. Traffic quiet. MTA orange line subway nearby . Used it everyday to get to city. Next time I'll request king size bed instead of queen. Walking distance to Italy . I will most likely stay here again.,-0.8648,1,0
267183,60763,627061908,Oct 2018,September 2018,490,151,3,Traveled solo,0,60763,1.0,1.5,100.0,465.0,94.0,['Budget'],[],249,V.G. (Loc) & G. (Ht+Stf+Rm+ShB) & Bad (Val) = 6.5/10 & There is 1 Evening Man Staf UnPolite,LOC: Life A. _Close v. crowded food market (@WE) _Many MTR ar.  RM: Not like my Reserv. Is (7M2) but found (2M2)! _V. Sm. (Bed+Dsk) _Not bad Flat TV but remote not work.  Shar. BATH: @ 1+3+5 th. Fl. only _In 5th.= 2 complete set only / ab. 25 Rm. _Semi (Hot Water&Cln.&Towl&Access)  HT: 24 hr. hot water (But not v.) beside F.D. _2M2 Rm. @ 5th. Fl. only w./ high stair _semi cln.  STAF: Av.= 7/10 _Because the man in next morning aft. Check in is Polite &Active &Help me v. much to call AGODA fr. Reception phone until reduce my stay fr 7-> 2N. due original reserve. Is larger Rm. _Another one evaluate not more than 2/10 due Man @N. Check in ask him to check my Rm. Reserved again: Why 2M2 not 7M2?talk with me quickly w./ v. bad words incl. tell me (Stupied) _Is this a customer serv? I only tell him (You are Unpolite) _After using >150 ht. This is the 1st. ht. leave aft. Check in &Evaluate <7.5/10 but there always the first time.,-0.8767,1,0
267183,60763,390429581,Jul 2016,July 2016,15,3,3,Traveled solo,0,60763,1.0,1.5,100.0,465.0,94.0,['Budget'],[],120,Please get rid of the TVs,"Please get rid of the TVs: if you don't have acustics to avoid people annoying each other, please don't offer TV service... I've been there all week until yesterday and I had a hard time sleeping... And guests out there: you can be on a budget but that doesn't give you the right to watch tv at a very loud volume at 2 AM. Also, that doesn't give you the right to make all possible disgusting body noises at all times, 100 times a day. That goes out also about the bathroom... you can be poor and on a budget and still be decent.",-0.8779,1,0
87610,35805,632573348,Nov 2018,October 2018,116,24,3,Traveled on business,0,35805,3.0,3.5,,,,[],"['room was clean', 'ac unit', 'shuttle']",115,"OK hotel, bad experience","Check-in was fine, but FIRST room was horrible - smelled like urine. They gave me a different room, same problem. THIRD room was okay - but just okay.    I had lots of work to do, requiring fast internet. The internet in my room was painfully slow (dial-up kind of slow).    This hotel is very close to Midway and with free shuttle running 24/7, it's very convenient, but that's about all I can say.    I was very disappointed because I used my membership rewards night for this reservation - so I wasted 10,000 points on a mediocre overnight stay here.",-0.8487,1,0
114581,35805,905787389,Jul 2023,July 2023,96,144,3,Traveled with friends,1,35805,4.0,4.0,100.0,95.0,31.0,"['Marina View', 'Bay View']","['palm restaurant', 'navy pier', 'corner room', 'lake michigan', 'lobby bar', 'view of the river', 'millennium park', 'fitness center', 'business trip', 'per day', 'great room', 'valet parking', 'the magnificent mile', 'king bed', 'the loop', 'mag mile', 'amuse', 'floor', 'elevator', 'conference', '', '']",90,Beware of the Surprise Fee at Check-out,Beware of what they charged us at checkout called an Urban Fee.  If you are visiting from another country know that our president is trying to stop these kind of hidden taxes. If you stay there for a few days the charge comes to a hefty amount. Not all hotels do this so just be aware.  I looked at some of the poor comments from the past and there are similar messages. I won't comment further on the experience. WE felt victimized .,-0.836,1,0
87603,35805,889008861,May 2023,April 2023,41,4,4,Traveled as a couple,0,35805,4.0,4.5,100.0,233.0,86.0,"['Great View', 'River View']","['front desk', 'shirley temples', 'server joey', 'the security guard', 'river view', 'beautiful hotel', 'guest services', 'door man', 'perfect location', 'great room', 'checking out', 'millennium park', 'wonderful stay', 'housekeeping staff', 'corner room', 'within walking distance', 'definitely stay here again', '', '', '', '', '']",230,Ben makes hospitality seem like a pleasure rather than a job!,"I chose this hotel for the price point, location and the view. The room was spacious and has a mini fridge. No microwave was a little disappointing and although we had an ice bucket, I never found the ice machine. There is an onsite restaurant that has ridiculously overpriced and nasty mixed drinks. I never bothered with the food and they close by 10pm. The location of this hotel is within minutes of so many restaurants. The Riverwalk is 200ft across the street and Michigan Ave is less than a breath away. Navy pier is also a short walk with comfy shoes on or a bus/Uber ride away. We saw a show at the Chicago theatre and walked there which only took about 6mis. My biggest complaint and I mean BIGGEST, is the price of parking. Self parking is $40 and not even onsite. It’s a few blocks away in a parking garage. Valet is $75/day and even when you call 20-30mins prior, you still wait another 15mins before you get your vehicle. Ben at the front desk handled this situation very well with adjusting the parking fees and for this reason I will definitely stay at the Royal Sonesta the next time we are in the Chi.",-0.7993,1,0
114577,35805,915690596,Sep 9,September 2023,11,14,3,Traveled as a couple,0,35805,4.0,4.0,100.0,120.0,41.0,"['Park View', 'Great View']","['gold lounge', 'millennium park', 'gold level', 'navy pier', 'michigan avenue', 'art institute', 'an upgrade', 'the magnificent mile', 'the loop', 'corner room', 'concierge', 'conference', 'cvs', 'downtown', 'valet']",309,Not Fairmont standards and hurting the Fairmont brand,"I’ve stayed at several Fairmont properties around the world. This one was by far the worst.    Pros:  - Good location. Close enough to Michigan Ave without the hectic pedestrian & vehicle traffic.  - Rooms are spacious. We had a king bed with park view room. Walk-in closet, large bathroom with walk-in shower. Didn’t hear any noise from neighboring rooms. Air conditioning was quiet and effective. Shower water pressure was adequate.  - Bellman service was friendly and proactive.    Cons:  - Rooms were not clean and housekeeping was weak. When we first walked in, there was dust on surfaces. Disposable coffee coasters were dirty and clearly used. The paper notepad was crumbled up…all they needed to do was tear off the first few pages! There was dust and dirt inside some of the drawers. The pillows and blankets smelled like wet dog. There was dirt in the bathtub. The clothes line above the bathtub had yellow stains. Some of the shampoo/bathwash bottles were near empty. Nespresso pods were not replenished the following day. The sliding WC door in the bathroom dropped dust and dirt from the top every time we opened or close it.  - The hotel is old and the rooms show it.  - Front desk service was understaffed. When checking out, there were 7 groups waiting and only 1 agent. There was no attempt to acknowledge waiting customers or bring in additional help.  - US$23/night “amenity charge” is ridiculous and just a money grab.  - There’s no security. Anyone can just walk in and take the elevator up to your room without an access card.",-0.5499,1,0
114577,35805,891046506,May 2023,May 2023,8,2,3,Traveled on business,0,35805,4.0,4.0,100.0,120.0,41.0,"['Park View', 'Great View']","['gold lounge', 'millennium park', 'gold level', 'navy pier', 'michigan avenue', 'art institute', 'an upgrade', 'the magnificent mile', 'the loop', 'corner room', 'concierge', 'conference', 'cvs', 'downtown', 'valet']",174,Underwhelming,"Nice room with a good view of surrounding area, easy walking distance to shopping and many eating establishments. Staff were all consistently very friendly. Overall experience however was underwhelming, I expected more for the price point and was disappointed by the lack of attention to detail with quite a few basic things. The room was filled with coffee maker, tea and other niceties, but were basically props as it took two days for the hotel to provide coffee mugs (and each time I asked, the staff were puzzled as if I were asking a strange question). Dining and room service options were very limited, I expected more. Finally it was a very busy time at the hotel, and staff struggled to manage the crowds (lines at front desk, concierge, etc). In short, a fine enough stay but I’m not sure it lived up to what I had expected for a Fairmont.",-0.647,1,0
114577,35805,874851888,Jan 2023,January 2023,12,30,3,Traveled on business,0,35805,4.0,4.0,100.0,120.0,41.0,"['Park View', 'Great View']","['gold lounge', 'millennium park', 'gold level', 'navy pier', 'michigan avenue', 'art institute', 'an upgrade', 'the magnificent mile', 'the loop', 'corner room', 'concierge', 'conference', 'cvs', 'downtown', 'valet']",163,"Not great, won’t be back unless I have to","Quite disappointing. I’ve stayed at other Fairmont and it’s always been fantastic, this one was not. It wasn’t very clean, including finding small hairs in the bathroom and even a couple drops of urine on the toilet seat when I first arrived.    The tv also barely worked, the bed was not well made and the pillows were uncomfortable at best. I also had a broken curtain rod on one side where the light would leak in.    I paid for the “premium” internet and after running a speed check on more than one device was getting a whopping 8 mbps…that’s dial up level slow. I could barely work.    My key card had to be reset multiple times as well.    Not great. Was here for a conference and was excited to stay at a Fairmont. I won’t be back.",-0.5142,1,0
236299,35805,904904785,Jul 2023,July 2023,265,262,3,Traveled solo,0,35805,5.0,4.5,100.0,153.0,78.0,"['Business', 'Green']","['le bar', 'prestige suite', 'great location', 'rush street', 'room service', 'michigan avenue', 'beautiful hotel', 'the gold coast', 'large bathroom', 'magnificent mile', 'higher floor', 'mag mile', 'few blocks', 'navy pier', 'concierge', 'lobby', 'duvet', 'slippers', 'tub', 'valet', 'closet']",55,Wallet stolen.,"Hotel is great, but my wallet was stolen from the seating area by the hotel entrance by a passing opportunist. Watch your belongings here, it’s not as secure as you might believe. Guy passing in the sidewalk leaned over the hedge, grabbed my wallet, and ran.",-0.6129,1,0
236299,35805,884785564,Apr 2023,March 2023,382,100,3,Traveled as a couple,0,35805,5.0,4.5,100.0,153.0,78.0,"['Business', 'Green']","['le bar', 'prestige suite', 'great location', 'rush street', 'room service', 'michigan avenue', 'beautiful hotel', 'the gold coast', 'large bathroom', 'magnificent mile', 'higher floor', 'mag mile', 'few blocks', 'navy pier', 'concierge', 'lobby', 'duvet', 'slippers', 'tub', 'valet', 'closet']",260,Disappointing,"I had noted two things on my reservation and via follow up email a couple days before I arrived. 1)it was my 50th birthday and 2) due to my husband's health problems we needed a top sheet and a blanket not just a duvet. They confirmed that the room would be as I requested. When we checked in they wished me a happy birthday and sent us to our room which of course was not as I had requested. But at least they did send a maid to make the bed unlike several other hotels. Why is this such a difficult request? The disappointing part was that they did absolutely nothing to celebrate my birthday besides keeping my cake in the fridge before we went out for dinner. Not a piece of cake, not a mint. Absolutely nothing which was so disappointing because I had specifically chosen the Sofitel because at other Sofitels they had us help us celebrate our anniversary so thoughtfully. The room was nice and comfortable, the furnishings were very nice. The only fault would that they only had one bathrobe and one pair of slippers for 2 people and the towels were on the small side but it is a really nice room. When we checked out I told the concierge about my disappointment and he said nothing. Would I stay here again? Yes but not for a special occasion because they obviously don't care.",-0.7928,1,1
236299,35805,882951268,Mar 2023,March 2023,30,17,4,,0,35805,5.0,4.5,100.0,153.0,78.0,"['Business', 'Green']","['le bar', 'prestige suite', 'great location', 'rush street', 'room service', 'michigan avenue', 'beautiful hotel', 'the gold coast', 'large bathroom', 'magnificent mile', 'higher floor', 'mag mile', 'few blocks', 'navy pier', 'concierge', 'lobby', 'duvet', 'slippers', 'tub', 'valet', 'closet']",81,STAY AT SOFITEL CHICAGO,"The rooms are magnificent and the bed is out of this world. The first night I slept for 12 hours, which I have not done in more than 10 years. Location of the hotel is the best since it is close to Michigan Avenue but away from the excessive noise. The only problem at this place is the restaurant which is just extremely expensive. A glass of the house Chardonnay for $24.00 is outrageous.",-0.5423,1,0
